id_modelo,cod_produto,nome,preco_loja_programada,preco_loja_fresh,
404,SHOP445,CONDICIONADOR SEDA CERAMIDAS INFUSÃO ATIVA RETINOL E COLÁGENO 325ML,"16,29",,Jefferson Moraes
406,SHOP447,CONDICIONADOR SEDA LISO PERFEITO 325ML,"16,29",,Jefferson Moraes
409,SHOP450,CONDICIONADOR HUGGIES CHÁ DE CAMOMILA 200ML,"18,49",,Manuella Oliveira
413,SHOP454,COOKIES INTEGRAIS JASMINE CAFÉ 120G,"12,49",,Vitória Maia
414,SHOP455,COOKIES INTEGRAIS DIET JASMINE AMÊNDOAS COM CASTANHA DE CAJU E PARÁ 120G,"12,49",,Vitória Maia
415,SHOP456,COOKIES INTEGRAIS ZERO AÇÚCAR JASMINE DAMASCO COM CHOCOLATE 120G,"12,49",,Vitória Maia
416,SHOP457,COOKIES INTEGRAIS JASMINE CASTANHA-DO-PARÁ 120G,"12,49",,Vitória Maia
417,SHOP458,COOKIES INTEGRAIS JASMINE CHOCOLATE COM GOTAS 120G,"12,49",,Vitória Maia
418,SHOP459,COOKIES INTEGRAIS JASMINE LIMÃO 120G,"12,49",,Vitória Maia
420,SHOP461,COOKIES ORGÂNICOS NATIVE DE CHOCOLATE 120G,"15,99",,Vitória Maia
421,SHOP462,COPO DESCARTÁVEL BRANCO 180ML C/ 100UN,"10,59",,Rafael Souza
422,SHOP463,COPO DESCARTÁVEL BRANCO 300ML C/100UN,"19,99",,Rafael Souza
423,SHOP464,CRAVO-DA-ÍNDIA KITANO POUCH 40G,"18,99",,Juliana Rodrigues
425,SHOP466,CREME DE AVELÃ NUTELLA 140G,"15,49",,Stephanie Jesus
426,SHOP467,CREME DE AVELÃ NUTELLA 350G,"29,99",,Stephanie Jesus
430,SHOP471,CREME DE CEBOLA MAGGI SACHÊ 68G,"7,99",,Stephanie Jesus
431,SHOP472,CREME DE LEITE ITALAC CAIXA 200G,"4,79",,Leny Neta
432,SHOP473,CREME DE LEITE ITAMBÉ LATA 300G,"8,79",,Leny Neta
434,SHOP475,CREME DE LEITE NESTLÉ 200G,"5,29",,Stephanie Jesus
435,SHOP476,CREME DE LEITE NESTLÉ 300G,"9,99",,Stephanie Jesus
436,SHOP477,CREME DE TRATAMENTO ELSEVE OLÉO EXTRAORDINÁRIO 300G,"28,89",,Manuella Oliveira
440,SHOP481,CREME DENTAL EM GEL CLOSEUP PROTEÇÃO 360º FRESH RED HOT 90G,"5,79",,Jefferson Moraes
441,SHOP482,CREME DENTAL CLOSE UP TRIPLE HORTELÃ 70G,"3,49",,Jefferson Moraes
442,SHOP483,CREME DENTAL CLOSEUP TRIPLE MENTA 70G,"3,49",,Jefferson Moraes
443,SHOP484,CREME DENTAL CLOSE UP TRIPLA PROTEÇÃO MENTA AMERICANA 70G,"3,49",,Jefferson Moraes
445,SHOP486,CREME DENTAL   COLGATE LUMINOUS WHITE 70G,"11,99",,Manuella Oliveira
450,SHOP491,CREME DENTAL   COLGATE SENSITIVE PRÓ ALÍVIO REAL WHITE 110G,"18,19",,Manuella Oliveira
452,SHOP493,CREME DENTAL   COLGATE TOTAL 12 WHITENING 90G,"11,99",,Manuella Oliveira
453,SHOP494,CREME DENTAL   COLGATE TRIPLA AÇÃO HORTELÃ 90G,"5,89",,Manuella Oliveira
454,SHOP495,CREME DENTAL   COLGATE TRIPLA AÇÃO MENTA ORIGINAL 90G,"5,89",,Manuella Oliveira
456,SHOP497,CREME DENTAL ORAL-B 1-2-3 ESCUDO ANTICARIES 70G,"3,49",,Jefferson Moraes
457,SHOP498,CREME DENTAL ORAL-B 3D WHITE BRILLIANT FRESH 70G,"11,49",,Jefferson Moraes
459,SHOP500,CREME DENTAL ORAL-B ESCUDO ANTI-AÇÚCAR 70G,"5,49",,Jefferson Moraes
463,SHOP504,POMADA HIPOGLÓS AMÊNDOAS 80G,"55,9",,Manuella Oliveira
465,SHOP507,DESENTUPIDOR DIABO VERDE 1L,"38,9",,Jefferson Moraes
466,SHOP508,DESENTUPIDOR DIABO VERDE 300G,"23,19",,Jefferson Moraes
467,SHOP509,DESINFETANTE SANITÁRIO LÍQUIDO HARPIC POWER PLUS LAVANDA 500ML,"14,89",,Jefferson Moraes
468,SHOP510,DESINFETANTE KALIPTO EUCALIPTO 2L,"12,29",,Jefferson Moraes
469,SHOP511,DESINFETANTE   LYSOFORM BRUTO 1L,"15,59",,Jefferson Moraes
470,SHOP512,DESINFETANTE   LYSOFORM SUAVE 1L,"15,59",,Jefferson Moraes
471,SHOP513,DESINFETANTE PINHO BRIL BRISA DO MAR 500ML,"6,59",,Jefferson Moraes
472,SHOP514,DESINFETANTE PINHO BRIL CAMPOS DE LAVANDA 500ML,"6,59",,Jefferson Moraes
473,SHOP515,DESINFETANTE PINHO BRIL FLORES DE LIMÃO 500ML,"6,59",,Jefferson Moraes
474,SHOP516,DESINFETANTE PINHO BRIL PINHO SILVESTRE 500ML,"6,59",,Jefferson Moraes
475,SHOP517,DESINFETANTE PINHO SOL FLORAL 500ML,"8,19",,Manuella Oliveira
476,SHOP518,DESINFETANTE PINHO SOL LAVANDA 500ML,"8,19",,Manuella Oliveira
477,SHOP519,DESINFETANTE PINHO SOL LIMÃO 500ML,"8,19",,Manuella Oliveira
479,SHOP521,DESINFETANTE PINHO SOL ORIGINAL 500ML,"8,19",,Manuella Oliveira
480,SHOP522,LIMPADOR TIRA LIMO VEJA BANHEIRO X14 500ML,"20,19",,Jefferson Moraes
482,SHOP524,DESODORANTE AEROSOL AXE ANTITRANSPIRANTE APOLLO 150ML,"14,49",,Jefferson Moraes
483,SHOP525,DESODORANTE BODY SPRAY AEROSOL AXE BLACK 152ML,"14,49",,Jefferson Moraes
485,SHOP527,DESODORANTE   AEROSOL DOVE BEAUTY FINISH 150ML,"20,89",,Jefferson Moraes
487,SHOP529,DESODORANTE AEROSOL NIVEA BLACK&WHITE INVISIBLE MASCULINO 150ML,"15,79",,Manuella Oliveira
489,SHOP531,DESODORANTE AEROSOL NIVEA PEARL & BEAUTY 150ML,"16,29",,Manuella Oliveira
490,SHOP532,DESODORANTE AEROSOL NIVEA PROTECT & CARE 150ML,"16,29",,Manuella Oliveira
491,SHOP533,DESODORANTE AEROSOL NIVEA SENSITIVE SEM PERFUME 150ML,"15,79",,Manuella Oliveira
494,SHOP536,DESODORANTE AEROSOL REXONA ANTIBACTERIANO + INVISIBLE PROTECTION FEMININO 150ML,"18,99",,Jefferson Moraes
495,SHOP537,DESODORANTE AEROSOL REXONA BAMBOO FEMININO 150ML,"18,99",,Jefferson Moraes
496,SHOP538,DESODORANTE    AEROSOL REXONA COTTON DRY FEMININO 150ML,"18,99",,Jefferson Moraes
501,SHOP543,DESODORANTE CLINICAL REXONA WOMEN CLASSIC 58G,"24,99",,Jefferson Moraes
502,SHOP544,DESODORANTE  ROLL ON DOVE MEN CARE S/ PERFUME 50ML,"11,99",,Jefferson Moraes
503,SHOP545,DESODORANTE  ROLL ON DOVE ORIGINAL 50ML,"11,99",,Jefferson Moraes
506,SHOP548,DESODORANTE ROLL ON NIVEA DRY COMFORT 50ML,"12,29",,Manuella Oliveira
511,SHOP553,BLOCO SANITÁRIO HARPIC LAVANDA 26G,"14,89",,Jefferson Moraes
513,SHOP555,PASTILHA ADESIVA SANITÁRIA HARPIC CITRUS C/ 3 UN,"13,29",,Jefferson Moraes
517,SHOP559,DETERGENTE GEL CONCENTRADO CRISTAL LIMPOL 400G,"9,19",,Jefferson Moraes
518,SHOP560,DETERGENTE LÍQUIDO LIMPOL COCO 500ML,"2,79",,Jefferson Moraes
519,SHOP561,DETERGENTE LÍQUIDO LIMPOL CRISTAL 500ML,"2,79",,Jefferson Moraes
520,SHOP562,DETERGENTE LÍQUIDO LIMPOL LIMÃO 500ML,"2,79",,Jefferson Moraes
521,SHOP563,DETERGENTE LÍQUIDO LIMPOL MAÇÃ 500ML,"2,79",,Jefferson Moraes
522,SHOP564,DETERGENTE LÍQUIDO LIMPOL NEUTRO 500ML,"2,39",,Jefferson Moraes
523,SHOP565,DETERGENTE LÍQUIDO MINUANO COCO 500ML,"2,79",,Jefferson Moraes
524,SHOP566,DETERGENTE LÍQUIDO MINUANO FRESH 500ML,"2,79",,Jefferson Moraes
525,SHOP567,DETERGENTE LÍQUIDO MINUANO LIMÃO 500ML,"2,79",,Jefferson Moraes
526,SHOP568,DETERGENTE LÍQUIDO MINUANO MAÇÃ 500ML,"2,79",,Jefferson Moraes
527,SHOP569,DETERGENTE LÍQUIDO MINUANO NEUTRO 500ML,"2,79",,Jefferson Moraes
528,SHOP570,DETERGENTE   LÍQUIDO YPÊ CLEAR 500ML,"1,99",,Jefferson Moraes
528,SHOP570,DETERGENTE   LÍQUIDO YPÊ CLEAR 500ML - PROMOCIONAL,"1,89",,Jefferson Moraes
529,SHOP571,DETERGENTE    LÍQUIDO YPÊ MAÇÃ 500ML,"1,99",,Jefferson Moraes
529,SHOP571,DETERGENTE LÍQUIDO YPÊ MAÇÃ 500ML - PROMOCIONAL,"1,89",,Jefferson Moraes
530,SHOP572,DETERGENTE    LÍQUIDO YPÊ NEUTRO 500ML,"1,99",,Jefferson Moraes
530,SHOP572,DETERGENTE LÍQUIDO YPÊ NEUTRO 500ML - PROMOCIONAL,"1,89",,Jefferson Moraes
531,SHOP573,DOCE DE LEITE AVIAÇÃO 400G,"15,49",,Geovanna Bezerra
532,SHOP574,ERVILHA    QUERO LATA 170G,"5,19",,Juliana Rodrigues
533,SHOP575,ERVILHA PARTIDA TIPO 2 YOKI PACOTE 400G,"15,39",,Juliana Rodrigues
535,SHOP577,ESCOVA DENTAL COLGATE 360° MACIA L2P1,"28,99",,Manuella Oliveira
536,SHOP578,ESCOVA DENTAL COLGATE MACIA TWISTER L2P1,"19,99",,Manuella Oliveira
537,SHOP579,ESCOVA DE DENTE PRÓ SAÚDE ORAL-B 7 BENEFÍCIOS MACIA 40 C/ 2UN,"31,9",,Jefferson Moraes
538,SHOP580,ESPONJA BOMBRIL MULTIUSO C/ 3UN,"7,29",,Jefferson Moraes
539,SHOP581,ESPONJA  SCOTCH BRITE 3M C/ 4UN,"8,59",,Rafael Souza
542,SHOP584,EXTRATO DE TOMATE ELEFANTE 300G,"8,49",,Leny Neta
544,SHOP586,FARINHA DE MANDIOCA TIPO ÚNICO FLOCADA BIJU YOKI PACOTE 500G,"13,19",,Juliana Rodrigues
545,SHOP587,FARINHA DE ROSCA YOKI PACOTE 500G,"15,49",,Juliana Rodrigues
546,SHOP588,FARINHA DE TRIGO ROSA BRANCA 1KG,"5,99",,Leny Neta
547,SHOP589,FARINHA    DE TRIGO DONA BENTA TRADICIONAL 1KG,"6,89",,Leny Neta
548,SHOP590,FARINHA    DE TRIGO DONA BENTA TRADICIONAL C/ FERMENTO 1KG,"8,49",,Leny Neta
549,SHOP591,FARINHA   DE TRIGO SOL TRADICIONAL 1KG,"6,89",,Leny Neta
550,SHOP592,FARINHA LÁCTEA NESTLE TRADICIONAL 360G,"19,89",,Stephanie Jesus
551,SHOP593,FARINHA COUSCOUS TIPIAK 500G,"35,9",,Juliana Rodrigues
552,SHOP594,FAROFA DE MANDIOCA TRADICIONAL YOKI PACOTE 400G,"8,89",,Juliana Rodrigues
553,SHOP595,FEIJÃO BRANCO CAMIL 500G,"11,99",,Leny Neta
554,SHOP596,FEIJÃO  CARIOCA BROTO LEGAL 1KG,"8,09",,Leny Neta
555,SHOP597,FEIJÃO     CARIOCA CAMIL 1KG,"5,99",,Leny Neta
555,SHOP597,FEIJÃO     CARIOCA CAMIL 1KG - PROMOCIONAL,"5,99",,Leny Neta
556,SHOP598,FEIJÃO    CARIOCA KICALDO 1KG,"7,19",,Leny Neta
557,SHOP599,FEIJÃO  PRETO BROTO LEGAL 1KG,"8,79",,Leny Neta
558,SHOP600,FEIJÃO    PRETO KICALDO 1KG,"7,99",,Leny Neta
559,SHOP601,FEIJÃO     PRETO CAMIL 1KG,"7,29",,Leny Neta
560,SHOP602,FERMENTO QUÍMICO EM PÓ ROYAL EM PÓ 100G,"5,09",,Stephanie Jesus
561,SHOP603,FERMENTO QUÍMICO EM PÓ DONA BENTA TRADICIONAL 100G,"4,69",,Leny Neta
562,SHOP604,FERMENTO PÓ ROYAL 250G,"12,49",,Stephanie Jesus
563,SHOP605,FILME DE PVC PRATSY 15M,"7,89",,Rafael Souza
564,SHOP606,FILME DE PVC WYDA 28CMX15M,"6,89",,Rafael Souza
565,SHOP607,FILTRO DE PAPEL MELITTA Nº103 C/ 30UN,"5,49",,Leny Neta
566,SHOP608,FIO DENTAL COLGATE 50M,"16,59",,Manuella Oliveira
567,SHOP609,FIO DENTAL REACH JOHNSONS MENTA 100M,"17,99",,Manuella Oliveira
568,SHOP610,FITA DENTAL REACH JOHNSONS REGULAR 50M,"16,99",,Manuella Oliveira
569,SHOP611,FIO DENTAL REACH JOHNSONS MENTA 50M,"16,99",,Manuella Oliveira
570,SHOP612,LOURO FOLHA KITANO PACOTE 4G,"3,89",,Juliana Rodrigues
571,SHOP613,FÓRMULA INFANTIL APTAMIL PREMIUM 1 800G,"72,9",,Manuella Oliveira
572,SHOP614,FÓRMULA INFANTIL APTAMIL PREMIUM 2 800G,"79,9",,Manuella Oliveira
576,SHOP618,FRALDA HUGGIES SUPREME CARE ROUPINHA XG C/ 24UN,"51,9",,Manuella Oliveira
578,SHOP620,FRALDA HUGGIES TRIPLA PROTEÇÃO M C/ 28UN,"36,9",,Manuella Oliveira
579,SHOP621,FRALDA  PREMIUM CARE PAMPERS ATÉ 4KG RN C/ 36UN,"49,9",,Jefferson Moraes
585,SHOP627,FRALDA HUGGIES LITTLE SWIMMERS M-G C/ 10UN,"45,9",,Manuella Oliveira
586,SHOP628,FUBÁ DE MILHO MIMOSO YOKI PACOTE 1KG,"9,99",,Juliana Rodrigues
587,FUB,FUBÁ MIMOSO YOKI PACOTE 500G,"6,59",,Juliana Rodrigues
589,SHOP631,GEL DENTAL SORRISO FRESH RED 90G,"5,29",,Manuella Oliveira
594,SHOP636,GELATINA EM PÓ DR. OETKER DIET ABACAXI 12G,"5,19",,Stephanie Jesus
595,SHOP637,GELATINA EM PÓ DR. OETKER DIET AMORA 12G,"5,19",,Stephanie Jesus
596,SHOP638,GELATINA EM PÓ DR. OETKER DIET CEREJA 12G,"5,19",,Stephanie Jesus
597,SHOP639,GELATINA EM PÓ DR. OETKER DIET MORANGO 12G,"5,19",,Stephanie Jesus
598,SHOP640,GELATINA EM PÓ DR. OETKER DIET UVA 12G,"5,19",,Stephanie Jesus
599,SHOP641,GELATINA EM PÓ DR. OETKER FRAMBOESA 20G,"2,49",,Stephanie Jesus
600,SHOP642,GELATINA EM PÓ DR. OETKER MARACUJA 20G,"2,49",,Stephanie Jesus
601,SHOP643,GELATINA EM PÓ DR. OETKER MORANGO 20G,"2,49",,Stephanie Jesus
602,SHOP644,GELATINA EM PÓ DR. OETKER TUTTI FRUTI 20G,"2,49",,Stephanie Jesus
603,SHOP645,GELATINA EM PÓ DR. OETKER UVA 20G,"2,49",,Stephanie Jesus
605,SHOP647,GELATINA EM PÓ DR. OETKER ZERO ABACAXI 12G,"3,99",,Stephanie Jesus
608,SHOP650,GELATINA EM PÓ DR. OETKER ZERO CEREJA 12G,"3,99",,Stephanie Jesus
610,SHOP652,GELATINA EM PÓ LINEA ZERO CEREJA 10G,"4,49",,Vitória Maia
613,SHOP655,GELATINA EM PÓ LINEA ZERO LIMÃO 10G,"4,49",,Vitória Maia
616,SHOP658,GELATINA EM PÓ LINEA ZERO UVA 10G,"4,49",,Vitória Maia
617,SHOP659,GELÉIA  CLASSIC QUEENSBERRY AMORA 320G,"27,99",,Vitória Maia
618,SHOP660,GELÉIA  CLASSIC QUEENSBERRY FRAMBOESA 320G,"27,99",,Vitória Maia
621,SHOP663,GELEIA SENNINHA GOIABA CEPÊRA VIDRO 230G,"12,99",,Juliana Rodrigues
622,SHOP664,GELÉIA  DIET QUEENSBERRY GOIABA 280G,"27,99",,Vitória Maia
623,SHOP665,GERGELIM BRANCO DESCASCADO VITALIN 120G,"14,99",,Vitória Maia
626,SHOP668,GOIABADA RALSTON CREMOSA 700G,"26,49",,Stephanie Jesus
627,SHOP669,GOIABADA RALSTON CASCÃO 400G,"14,99",,Stephanie Jesus
629,SHOP671,GRANOLA  MÃE TERRA CASEIRA BANANA E CACAU 250G,"14,99",,Vitória Maia
630,SHOP672,GRANOLA  MÃE TERRA CASEIRA TRADICIONAL 250G,"14,99",,Vitória Maia
631,SHOP673,GRANOLA KOBBER CHOCOLATE COM AMENDOIM 800G,"33,9","31,49",Vitória Maia
632,SHOP674,GRÃO    DE BICO CAMIL 500G,"12,89",,Leny Neta
634,SHOP676,"GUARDANAPO    GRAND HOTEL SCOTT 31,8X32,8CM C/ 50UN","10,29",,Jefferson Moraes
635,SHOP677,"GUARDANAPO    GRAND HOTEL SCOTT 23,8 X 21,8 CM C/ 50UN","5,49",,Jefferson Moraes
637,SHOP679,"GUARDANAPO    SCOTT DIA-A-DIA 24CMX21,8CM C/ 50UN","3,09",,Jefferson Moraes
638,SHOP680,GUARDANAPO FOLHA SIMPLES SNOB 24X22CM C/ 50UN,"3,09",,Jefferson Moraes
649,SHOP696,KETCHUP    HEINZ 397G,"16,49",,Juliana Rodrigues
650,SHOP697,KETCHUP HELLMANN'S TRADICIONAL SQUEEZE 380G,"13,99",,Jefferson Moraes
654,SHOP701,ESPONJA DE LÃ DE AÇO ASSOLAN 45G C/ 8UN,"3,19",,Jefferson Moraes
655,SHOP702,ESPONJA DE AÇO BOMBRIL ECO C/ 6UN 45G,"2,59",,Jefferson Moraes
658,SHOP705,LAVA ROUPAS LÍQUIDO BRILHANTE 3L,"31,9",,Jefferson Moraes
661,SHOP708,LAVA ROUPAS     EM PÓ OMO LAVAGEM PERFEITA 800G,"17,59",,Jefferson Moraes
662,SHOP709,"LAVA ROUPAS     EM PÓ OMO LAVAGEM PERFEITA 1,6KG","24,99",,Jefferson Moraes
666,SHOP713,LAVA ROUPAS EM PÓ SURF ROSAS E FLOR DE LIS 800G,"10,49",,Jefferson Moraes
667,SHOP714,"LAVA ROUPAS EM PÓ SURF ROSAS E FLOR DE LIS 1,6KG","17,99",,Jefferson Moraes
669,SHOP716,LAVA ROUPAS   LÍQUIDO CONCENTRADO ARIEL EXPERT 2L,"44,9",,Jefferson Moraes
671,SHOP718,LAVA ROUPAS LÍQUIDO MON BIJOU COCO 500ML,"17,49",,Jefferson Moraes
672,SHOP719,SABÃO LÍQUIDO PARA ROUPAS FINAS E DELICADAS OLA BEBÊ 500ML,"15,49",,Manuella Oliveira
674,SHOP721,LAVA ROUPAS     LÍQUIDO OMO LAVAGEM PERFEITA 3L,"37,9",,Jefferson Moraes
674,SHOP721,LAVA ROUPAS LÍQUIDO OMO LAVAGEM PERFEITA 3L - PROMOCIONAL,"37,9",,Jefferson Moraes
676,SHOP723,LAVA ROUPAS     LÍQUIDO OMO  LAVAGEM PERFEITA 5L,"62,9",,Jefferson Moraes
677,SHOP724,LAVA ROUPAS     LÍQUIDO OMO LAVAGEM PERFEITA REFIL 900ML,"14,99",,Jefferson Moraes
684,SHOP731,SABÃO LÍQUIDO TIXAN YPÊ PRIMAVERA 1L,"21,19",,Jefferson Moraes
685,SHOP732,"LAVA ROUPAS  EM PÓ OMO PURO CUIDADO 1,6KG","29,99",,Jefferson Moraes
687,SHOP735,LEITE CONDENSADO SEMIDESNATADO ITALAC 395G,"7,69",,Leny Neta
688,SHOP736,LEITE CONDENSADO ITAMBÉ LATA 395G,"9,49",,Leny Neta
689,SHOP737,LEITE CONDENSADO  INTEGRAL MOÇA NESTLÉ LATA 395G,"9,99",,Stephanie Jesus
690,SHOP738,LEITE CONDENSADO PIRACANJUBA ZERO LACTOSE 395G,"9,79",,Stephanie Jesus
691,SHOP739,LEITE DE COCO SOCÔCO VIDRO 200ML,"7,49",,Juliana Rodrigues
693,SHOP742,FÓRMULA INFANTIL NINHO PRIMEIRA INFÂNCIA 1 A 3 ANOS 800G,"53,9",,Stephanie Jesus
695,SHOP744,LEITE LONGA VIDA ITALAC DESNATADO 1L,"5,99",,Leny Neta
696,SHOP745,LEITE LONGA VIDA ITAMBÉ NOLAC DESNATADO 1L,"6,89",,Leny Neta
697,SHOP746,LEITE LONGA VIDA DESNATADO MOLICO 1L,"4,99",,Leny Neta
701,SHOP750,LEITE LONGA VIDA ITALAC INTEGRAL 1L,"5,99",,Leny Neta
703,SHOP752,LEITE  LONGA VIDA NINHO INTEGRAL NESTLÉ 1L,"4,99",,Leny Neta
703,SHOP752,LEITE LONGA VIDA NINHO NESTLÉ INTEGRAL 1L - PROMOCIONAL,"5,79",,Leny Neta
710,SHOP759,LEITE LONGA VIDA DESNATADO MOLICO ZERO LACTOSE 1L,"5,19",,Leny Neta
712,SHOP761,LEITE LONGA VIDA ITALAC SEMIDESNATADO 1L,"5,99",,Leny Neta
713,SHOP762,LEITE  LONGA VIDA NINHO LEVINHO NESTLÉ 1L,"4,99",,Leny Neta
715,SHOP764,LEITE  LONGA VIDA NINHO INTEGRAL NESTLÉ ZERO LACTOSE 1L,"5,19",,Leny Neta
717,SHOP766,LEITE LONGA VIDA ITALAC SEMIDESNATADO SEM LACTOSE 1L,"7,29",,Leny Neta
720,SHOP774,LENÇO UMEDECIDO FEMININO INTIMUS C/16 UN,"9,99",,Manuella Oliveira
721,SHOP775,LENÇO UMEDECIDO  JOHNSONS HORA DO SONO C/ 48UN,"23,99",,Manuella Oliveira
722,SHOP776,LENÇO UMEDECIDO   PAMPERS CHEIRINHO DE BEBÊ C/ 48UN,"9,99",,Jefferson Moraes
723,SHOP777,LENTILHA CAMIL 400G,"15,49",,Leny Neta
725,SHOP779,LIMPA ALUMÍNIO REAX TRADICIONAL 500ML,"8,99",,Jefferson Moraes
726,SHOP780,LIMPA CARPETE ZAP 500ML,"10,99",,Jefferson Moraes
727,SHOP781,LIMPA FORNO DIABO VERDE 250G,"15,09",,Jefferson Moraes
728,SHOP782,LIMPA INOX LIMPOL 500ML,"23,49",,Jefferson Moraes
731,SHOP785,LIMPA VIDROS SPRAY VEJA VIDREX CRISTAL 500ML,"29,9",,Jefferson Moraes
732,SHOP786,LIMPA VIDROS SPRAY VEJA VIDREX CRISTAL REFIL 500ML,"19,49",,Jefferson Moraes
734,SHOP788,LIMPADOR ESPECIALISTA CIF COZINHA GATILHO 500 ML,"20,89",,Jefferson Moraes
737,SHOP791,LIMPADOR CREMOSO CIF LIMPEZA MILAGROSA REMOVE 100% DA SUJEIRA 250ML,"14,99",,Jefferson Moraes
741,SHOP795,LIMPADOR CREMOSO CIF LIMPEZA MILAGROSA REMOVE 100% DA SUJEIRA 450ML,"17,99",,Jefferson Moraes
744,SHOP798,LIMPADOR    DESENGORDURANTE MR. MÚSCULO LARANJA GATILHO 500ML,"25,99",,Jefferson Moraes
745,SHOP799,LIMPADOR    DESENGORDURANTE MR. MÚSCULO LARANJA REFIL 500ML,"19,99",,Jefferson Moraes
748,SHOP802,LIMPADOR DESENGORDURANTE COZINHA VEJA LIMÃO 500ML,"14,29",,Jefferson Moraes
749,SHOP803,LIMPADOR LIMPEZA PESADA VEJA ORIGINAL 500ML,"12,59",,Jefferson Moraes
753,SHOP807,LIMPADOR MULTI USO LIMPOL CLÁSSICO 500ML,"6,19",,Jefferson Moraes
754,SHOP808,LIMPADOR MULTI USO QBOA TRADICIONAL 500ML,"4,99",,Jefferson Moraes
755,SHOP809,LIMPADOR MULTIUSO VEJA GOLD ORIGINAL 500ML,"4,99",,Jefferson Moraes
758,SHOP812,LIMPADOR MULTIUSO VEJA CAMPESTRE 500ML,"7,19",,Jefferson Moraes
759,SHOP813,LIMPADOR MULTIUSO VEJA FLORAL 500ML,"7,19",,Jefferson Moraes
761,SHOP815,LIMPADOR MULTIUSO VEJA LAVANDA E ÁLCOOL 500ML,"7,19",,Jefferson Moraes
763,SHOP817,LIMPADOR PARA BANHEIRO CIF ULTRA RÁPIDO REFIL 450ML,"12,69",,Jefferson Moraes
770,SHOP824,TIRA MANCHAS VANISH KARPEX PARA TAPETES E CORTINAS 500ML,"28,89",,Jefferson Moraes
771,SHOP825,LIMPADOR PERFUMADO VEJA LAVANDA DA FRANÇA 1L,"11,89",,Jefferson Moraes
774,SHOP828,LIMPADOR LIMPEZA PESADA X14 VEJA COM CLORO ATIVO 500ML,"12,59",,Jefferson Moraes
775,SHOP829,LIMPADOR PARA USO GERAL AJAX FRESH 500ML,"9,49",,Manuella Oliveira
776,SHOP830,LIMPADOR PARA USO GERAL AJAX FRESH BLUE 500ML,"9,49",,Manuella Oliveira
777,SHOP831,LIMPADOR PARA USO GERAL AJAX FRESH LIMÃO 500ML,"9,49",,Manuella Oliveira
780,SHOP834,LIMPADOR PARA VIDROS CIF ULTRA RÁPIDO REFIL 450ML,"14,99",,Jefferson Moraes
781,SHOP835,LIMPADOR PERFUMADO CASA & PERFUME BELA FLORE FRASCO 500ML,"6,79",,Jefferson Moraes
782,SHOP836,DESINFETANTE LÍQUIDO HARPIC CLORO FORTE 500ML,"14,89",,Jefferson Moraes
783,CT3SB153,LIMPADOR SANITÁRIO PATO GEL MARINE ESPUMA 500ML,"14,89",,Jefferson Moraes
784,SHOP838,LIMPADOR SANITÁRIO PATO POWER MARINE COM CLORO ATIVO 500ML,"15,89",,Jefferson Moraes
792,SHOP846,LOÇÃO HIDRATANTE NIVEA MILK PELE SECA A EXTRASSECA 200ML,"17,99",,Manuella Oliveira
793,SHOP847,LOÇÃO HIDRATANTE NÍVEA SOFT MILK 200ML,"17,99",,Manuella Oliveira
795,SHOP849,LUSTRA MÓVEIS PEROBA JASMIM 500ML,"19,39",,Jefferson Moraes
796,SHOP850,MACARRÃO COM OVOS ADRIA CONCHINHA 500G,"4,29",,Stephanie Jesus
797,SHOP851,MACARRÃO COM OVOS ADRIA FIDELINHO 500G,"4,29",,Stephanie Jesus
799,SHOP853,MACARRÃO COM OVOS ADRIA AVE MARIA 500G,"4,29",,Stephanie Jesus
800,SHOP854,MACARRÃO COM OVOS ADRIA ESPAGUETE Nº8 500G,"4,29",,Stephanie Jesus
801,SHOP855,MACARRÃO COM OVOS ADRIA PENA 500G,"4,29",,Stephanie Jesus
802,SHOP856,MACARRÃO  COM OVOS BARILLA ESPAGUETE Nº8 500G,"5,49",,Leny Neta
803,SHOP857,MACARRÃO  COM OVOS BARILLA PARAFUSO 500G,"5,49",,Leny Neta
804,SHOP858,MACARRÃO  COM OVOS BARILLA PENNE 500G,"5,49",,Leny Neta
805,SHOP859,MACARRÃO INSTANTÂNEO NISSIN LAMÉN CARNE 85G,"3,09",,Juliana Rodrigues
806,SHOP860,MACARRÃO INSTANTÂNEO NISSIN LAMÉN GALINHA CAIPIRA 85G,"3,09",,Juliana Rodrigues
808,SHOP862,MACARRÃO INSTANTÂNEO CUP NOODLES NISSIN CARNE DEFUMADA 69G,"5,39",,Juliana Rodrigues
809,SHOP863,MACARRÃO INSTANTÂNEO CUP NOODLES NISSIN GALINHA CAIPIRA 69G,"5,39",,Juliana Rodrigues
810,SHOP864,MACARRÃO INSTANTÂNEO NISSIN LAMEN LEGUMES 85G,"3,09",,Juliana Rodrigues
811,SHOP865,MACARRÃO INSTANTÂNEO NISSIN LÁMEN TURMA DA MÔNICA SABOR TOMATE 85G,"3,09",,Juliana Rodrigues
813,SHOP867,MACARRÃO INSTANTÂNEO NISSIN LÁMEN TURMA DA MÔNICA SABOR CARNE SUAVE 85G,"3,09",,Juliana Rodrigues
814,SHOP868,MACARRÃO INSTANTÂNEO NISSIN LÁMEN TURMA DA MÔNICA SABOR GALINHA SUAVE 85G,"3,09",,Juliana Rodrigues
